# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
1.06957           	k                 	9.7823079279e-09	(9.0660515780e-01 -5.7524973512e-01 0.0000000000e+00)	0	1.1604852967e-02	(1.8560336410e-02 -2.7729606480e-01 -3.3907133842e-17)	0
1.06957           	p                 	-7.3723909644e-01	(6.6523155784e-02 -2.6643620075e-01 0.0000000000e+00)	0	5.7197488486e-01	(1.6897382388e-02 -3.0097383109e-01 -9.6831815968e-19)	0
1.06957           	omega             	4.9788046528e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746214e+04	(9.5158207812e-01 -5.9805683604e-01 0.0000000000e+00)	0
1.07826           	nut               	0.0000000000e+00	(1.3171579277e-01 -2.7197857024e-01 0.0000000000e+00)	0	9.3819985576e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.07826           	U                 	(7.8058009606e-01 -2.4705303224e-01 -4.2277666399e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.3004319714e+00 4.9894886940e-01 5.0505860399e-23)	(4.1748749408e-02 -2.3245829132e-01 -2.2462646897e-17)	0
1.07826           	k                 	1.3227837171e-08	(9.0619304484e-01 -5.7483200371e-01 0.0000000000e+00)	0	1.1723588471e-02	(1.8815939616e-02 -2.7489556449e-01 0.0000000000e+00)	0
1.07826           	p                 	-7.6184402600e-01	(6.6802895639e-02 -2.6414285595e-01 0.0000000000e+00)	0	5.5239344940e-01	(1.7100103745e-02 -2.9856955739e-01 -1.0450328819e-17)	0
1.07826           	omega             	4.9697467084e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746210e+04	(9.5111891167e-01 -5.9773950694e-01 0.0000000000e+00)	0
1.08696           	nut               	0.0000000000e+00	(1.3197797679e-01 -2.6982153707e-01 0.0000000000e+00)	0	9.3526459466e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.08696           	U                 	(5.3850279669e-01 -1.8517190673e-01 -3.4677704781e-23)	(1.0500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0	(1.0688185296e+00 1.9897441063e-01 2.6376634413e-22)	(-5.9862237803e-02 -1.2215626912e-01 0.0000000000e+00)	0
1.08696           	k                 	1.8271650863e-08	(9.0577995942e-01 -5.7439617129e-01 0.0000000000e+00)	0	1.1843909246e-02	(1.9071917131e-02 -2.7248750599e-01 1.2088834227e-18)	0
1.08696           	p                 	-7.6006493654e-01	(6.7082661793e-02 -2.6184151677e-01 0.0000000000e+00)	0	5.6063416292e-01	(1.7303449461e-02 -2.9615762544e-01 2.3805612117e-17)	0
1.08696           	omega             	4.9603754401e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746206e+04	(9.5065478336e-01 -5.9740350471e-01 0.0000000000e+00)	0
1.09565           	nut               	0.0000000000e+00	(1.3223990589e-01 -2.6765599143e-01 0.0000000000e+00)	0	9.3236677667e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.09565           	U                 	(7.7193365739e-01 -2.4366042407e-01 -2.2829963418e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0992066879e+00 3.9874749526e-01 9.5112659249e-23)	(3.1228995892e-03 -2.0735012390e-01 8.1291093875e-18)	0
1.09565           	k                 	2.2124513455e-08	(9.0536598079e-01 -5.7394227654e-01 0.0000000000e+00)	0	1.1956449952e-02	(1.9328222998e-02 -2.7007209667e-01 -1.5140241787e-17)	0
1.09565           	p                 	-6.2963972431e-01	(1.5000000000e-01 -2.5000000000e-01 0.0000000000e+00)	2	7.1884887554e-01	(1.7507378513e-02 -2.9373824460e-01 -2.1868975798e-17)	0
1.09565           	omega             	4.9508227831e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746203e+04	(9.5018978042e-01 -5.9704886003e-01 0.0000000000e+00)	0
1.10435           	nut               	0.0000000000e+00	(1.3250155349e-01 -2.6548201219e-01 0.0000000000e+00)	0	9.2915846547e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.10435           	U                 	(5.4277707002e-01 -1.8743776665e-01 -3.8800181768e-23)	(1.0742021685e+00 -5.5070057914e-01 0.0000000000e+00)	0	(1.1172912259e+00 2.3380059803e-01 2.3644406414e-22)	(-1.1455147261e-02 -1.3340596160e-01 0.0000000000e+00)	0
1.10435           	k                 	3.1813737973e-08	(9.0495116919e-01 -5.7347033559e-01 0.0000000000e+00)	0	1.2078473035e-02	(1.9584823079e-02 -2.6764942783e-01 3.2698250419e-17)	0
1.10435           	p                 	-7.8846769551e-01	(6.7642106210e-02 -2.5721552983e-01 0.0000000000e+00)	0	5.4692251602e-01	(1.7711859208e-02 -2.9131150802e-01 2.2837293958e-17)	0
1.10435           	omega             	4.9430883356e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746202e+04	(9.4972396872e-01 -5.9667558578e-01 0.0000000000e+00)	0
1.11304           	nut               	0.0000000000e+00	(1.3276301274e-01 -2.6329869179e-01 0.0000000000e+00)	0	9.2582463900e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.11304           	U                 	(7.6271093317e-01 -2.3981331138e-01 -1.8681078393e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.3112907142e+00 3.4565926939e-01 3.0075580273e-22)	(5.9299574898e-02 -1.9540767484e-01 0.0000000000e+00)	0
1.11304           	k                 	4.1188001671e-08	(9.0453539436e-01 -5.7298015250e-01 0.0000000000e+00)	0	1.2197572712e-02	(1.9841800961e-02 -2.6521849106e-01 -7.5701208935e-18)	0
1.11304           	p                 	-7.4382857167e-01	(6.7921848677e-02 -2.5489000129e-01 0.0000000000e+00)	0	5.9177908929e-01	(1.7916953842e-02 -2.8887640720e-01 9.6831815968e-19)	0
1.11304           	omega             	4.9361025581e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746198e+04	(9.4925720026e-01 -5.9628352761e-01 0.0000000000e+00)	0
1.12174           	nut               	0.0000000000e+00	(1.3302428252e-01 -2.6110593152e-01 0.0000000000e+00)	0	9.2234997721e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.12174           	U                 	(7.5815873326e-01 -2.3789559495e-01 -4.8981498400e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0475195202e+00 1.6657349102e-01 1.1414560921e-22)	(-1.0466465705e-01 -9.5125842158e-02 -3.8451584674e-17)	0
1.12174           	k                 	4.9486593674e-08	(8.7583483042e-01 -5.5662850606e-01 0.0000000000e+00)	0	1.2303408021e-02	(2.0099148264e-02 -2.6277917708e-01 -3.2698250419e-17)	0
1.12174           	p                 	-7.8091586631e-01	(6.8201632325e-02 -2.5255568861e-01 0.0000000000e+00)	0	5.5102243157e-01	(1.8122651677e-02 -2.8643283417e-01 9.6831815968e-19)	0
1.12174           	omega             	4.9299547795e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746196e+04	(9.4878949375e-01 -5.9587268507e-01 0.0000000000e+00)	0
1.13043           	nut               	0.0000000000e+00	(1.3328532664e-01 -2.5890392577e-01 0.0000000000e+00)	0	9.1872090294e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.13043           	U                 	(7.8025144911e-01 -2.5644623734e-01 -2.2817384042e-23)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0984496446e+00 1.6320999316e-01 2.2884651938e-22)	(-4.0192105498e-02 -6.2024935825e-02 3.0452853811e-17)	0
1.13043           	k                 	4.6794193747e-08	(8.6431970708e-01 -5.5189902301e-01 0.0000000000e+00)	0	1.2423239253e-02	(2.0356822045e-02 -2.6033170288e-01 -1.7558008632e-17)	0
1.13043           	p                 	-6.2963972431e-01	(1.5000000000e-01 -2.5000000000e-01 0.0000000000e+00)	2	7.7823784768e-01	(1.8328914355e-02 -2.8398100780e-01 -4.4706269755e-17)	0
1.13043           	omega             	4.9247281143e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746195e+04	(9.4832093075e-01 -5.9544311098e-01 0.0000000000e+00)	0
1.13913           	nut               	0.0000000000e+00	(1.3354610864e-01 -2.5669286870e-01 0.0000000000e+00)	0	9.1495048257e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.13913           	U                 	(7.7738098353e-01 -2.5543734267e-01 -9.1143869213e-23)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.1231616048e+00 2.3500424717e-01 3.3256120321e-22)	(-9.2542624141e-03 -1.2336744405e-01 3.7679636178e-17)	0
1.13913           	k                 	3.5045385426e-08	(8.6394478825e-01 -5.5126910879e-01 0.0000000000e+00)	0	1.2537152112e-02	(2.0614778961e-02 -2.5787628522e-01 0.0000000000e+00)	0
1.13913           	p                 	-8.5259247775e-01	(6.8761154951e-02 -2.4786153767e-01 0.0000000000e+00)	0	4.9681728952e-01	(1.8535703117e-02 -2.8152114674e-01 1.1418646979e-17)	0
1.13913           	omega             	4.9204055690e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746193e+04	(9.4785159358e-01 -5.9499485857e-01 0.0000000000e+00)	0
1.14783           	nut               	0.0000000000e+00	(1.3380659183e-01 -2.5447295428e-01 0.0000000000e+00)	0	9.1106452231e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.14783           	U                 	(7.9104231608e-01 -1.4586885934e-01 -6.6310960864e-23)	(8.7339248043e-02 -4.0762405034e-01 0.0000000000e+00)	0	(1.2265116218e+00 2.3763036258e-01 7.4011452661e-23)	(5.4331540704e-02 -1.3026441126e-01 3.0431371092e-17)	0
1.14783           	k                 	2.1359573493e-08	(8.6356912961e-01 -5.5062161773e-01 0.0000000000e+00)	0	1.2647807190e-02	(2.0872975280e-02 -2.5541314059e-01 -3.2698250419e-17)	0
1.14783           	p                 	-6.2963972431e-01	(1.5000000000e-01 -2.5000000000e-01 0.0000000000e+00)	2	7.4490681732e-01	(1.8742978800e-02 -2.7905346943e-01 1.1418646979e-17)	0
1.14783           	omega             	4.9167646815e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746192e+04	(9.4738156537e-01 -5.9452798157e-01 0.0000000000e+00)	0
1.15652           	nut               	0.0000000000e+00	(1.3406673930e-01 -2.5224437623e-01 0.0000000000e+00)	0	9.0694945553e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.15652           	U                 	(7.3908269665e-01 -2.2949764814e-01 -2.0187275566e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.1258030293e+00 2.3577824001e-01 3.1907643623e-22)	(-8.1593776924e-03 -1.1830653065e-01 0.0000000000e+00)	0
1.15652           	k                 	1.3339892496e-08	(8.6319280083e-01 -5.4995661781e-01 0.0000000000e+00)	0	1.2759462940e-02	(2.1131366886e-02 -2.5294248523e-01 3.2698250419e-17)	0
1.15652           	p                 	-6.8137261221e-01	(6.9320334415e-02 -2.4313472820e-01 0.0000000000e+00)	0	6.8288410521e-01	(1.8950701850e-02 -2.7657819408e-01 3.3287622777e-17)	0
1.15652           	omega             	4.9143555761e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746189e+04	(9.4691093001e-01 -5.9404253417e-01 0.0000000000e+00)	0
1.16522           	nut               	0.0000000000e+00	(1.3432651389e-01 -2.5000732806e-01 0.0000000000e+00)	0	9.0237093744e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.16522           	U                 	(7.3424783150e-01 -2.2732257512e-01 -1.6311498414e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0788548897e+00 2.0287645914e-01 1.4753861224e-22)	(-5.4588921821e-02 -9.8618235178e-02 0.0000000000e+00)	0
1.16522           	k                 	1.0144235232e-08	(8.6281587228e-01 -5.4927417741e-01 0.0000000000e+00)	0	1.2869154685e-02	(2.1389909287e-02 -2.5046453516e-01 -8.7790043162e-18)	0
1.16522           	p                 	-7.5232649283e-01	(6.9599687926e-02 -2.4075959142e-01 0.0000000000e+00)	0	6.1574083636e-01	(1.9158832326e-02 -2.7409553870e-01 -1.1418646979e-17)	0
1.16522           	omega             	4.9145147702e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746186e+04	(9.4643977215e-01 -5.9353857104e-01 0.0000000000e+00)	0
1.17391           	nut               	0.0000000000e+00	(1.3458587825e-01 -2.4776200308e-01 0.0000000000e+00)	0	8.9734208388e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.17391           	U                 	(4.9789506541e-01 -1.6626383525e-01 -9.4165050381e-24)	(1.0500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0	(1.2234992858e+00 4.6018275250e-01 1.5052131918e-22)	(3.0155954977e-02 -1.9368974006e-01 -4.3725075054e-17)	0
1.17391           	k                 	1.1514139012e-08	(8.6243841492e-01 -5.4857436527e-01 0.0000000000e+00)	0	1.2979837737e-02	(2.1648557619e-02 -2.4797950613e-01 1.7558008632e-17)	0
1.17391           	p                 	-7.7520693852e-01	(6.9878825990e-02 -2.3837690740e-01 0.0000000000e+00)	0	5.9969499604e-01	(1.9367329908e-02 -2.7160572107e-01 1.1418646979e-17)	0
1.17391           	omega             	4.9172412707e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746184e+04	(9.4596817720e-01 -5.9301614728e-01 0.0000000000e+00)	0
1.18261           	nut               	0.0000000000e+00	(1.3484479478e-01 -2.4550859436e-01 0.0000000000e+00)	0	8.9186682037e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.18261           	U                 	(7.2443501877e-01 -2.2280345989e-01 -7.0593239890e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0382079528e+00 2.3890407249e-01 2.2463186178e-22)	(-7.0758902966e-02 -1.4022500548e-01 1.5868393387e-17)	0
1.18261           	k                 	1.5216359540e-08	(8.6206050040e-01 -5.4785725054e-01 0.0000000000e+00)	0	1.3094130860e-02	(2.1907266658e-02 -2.4548761364e-01 -2.5128129526e-17)	0
1.18261           	p                 	-7.6755962536e-01	(7.0157704758e-02 -2.3598688143e-01 0.0000000000e+00)	0	6.1523367793e-01	(1.9576153904e-02 -2.6910895877e-01 1.2386965138e-17)	0
1.18261           	omega             	4.9225863806e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746183e+04	(9.4549623127e-01 -5.9247531850e-01 0.0000000000e+00)	0
1.1913            	nut               	0.0000000000e+00	(1.3510322569e-01 -2.4324729480e-01 0.0000000000e+00)	0	8.8594898985e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.1913            	U                 	(5.2683341715e-01 -1.8323700141e-01 -3.8470069577e-23)	(1.0235775518e+00 -5.3123022084e-01 3.0412202406e-17)	0	(1.0203869736e+00 1.9107878919e-01 1.5903927157e-22)	(-1.1714564631e-01 -1.2009000880e-01 0.0000000000e+00)	0
1.1913            	k                 	2.0021773925e-08	(8.6168220096e-01 -5.4712290272e-01 0.0000000000e+00)	0	1.3204912261e-02	(2.2165990824e-02 -2.4298907297e-01 0.0000000000e+00)	0
1.1913            	p                 	-8.3741487084e-01	(7.0436280091e-02 -2.3358971854e-01 0.0000000000e+00)	0	5.4686366107e-01	(1.9785263257e-02 -2.6660546915e-01 -9.6831815968e-19)	0
1.1913            	omega             	4.9306113193e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746180e+04	(9.4502402122e-01 -5.9191614072e-01 0.0000000000e+00)	0
1.2               	nut               	0.0000000000e+00	(1.3536113298e-01 -2.4097829705e-01 0.0000000000e+00)	0	8.7959195199e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.2               	U                 	(7.5592363825e-01 -2.4685826195e-01 -4.6036007929e-24)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.0831266698e+00 2.0514224863e-01 4.1029656649e-22)	(-5.2272283124e-02 -8.8003134183e-02 1.5611131246e-17)	0
1.2               	k                 	1.9222770549e-08	(8.1110937216e-01 -5.2023325562e-01 0.0000000000e+00)	0	1.3325712745e-02	(2.2424684188e-02 -2.4048409912e-01 0.0000000000e+00)	0
1.2               	p                 	-9.0784655814e-01	(7.0714507562e-02 -2.3118562355e-01 0.0000000000e+00)	0	4.9016368855e-01	(1.9994616551e-02 -2.6409546935e-01 -3.3287622777e-17)	0
1.2               	omega             	4.9413878185e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746179e+04	(9.4455163458e-01 -5.9133867047e-01 0.0000000000e+00)	0
1.20833           	nut               	0.0000000000e+00	(1.3560782688e-01 -2.3879627194e-01 0.0000000000e+00)	0	8.7277510116e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.20833           	U                 	(4.8131829251e-01 -1.5753907119e-01 -2.0202877306e-23)	(1.0500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0	(1.0414250693e+00 2.4180298089e-01 3.0559251011e-22)	(-6.9341052516e-02 -1.3224360210e-01 1.4452249943e-17)	0
1.20833           	k                 	1.2608869729e-08	(8.1079839547e-01 -5.1939689688e-01 0.0000000000e+00)	0	1.3439730802e-02	(2.2672586731e-02 -2.3807708386e-01 2.4177668454e-18)	0
1.20833           	p                 	-8.9203436530e-01	(7.0980838630e-02 -2.2887482936e-01 0.0000000000e+00)	0	5.0625828144e-01	(2.0195485522e-02 -2.6168356607e-01 2.2837293958e-17)	0
1.20833           	omega             	4.9559886645e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746176e+04	(9.4409873742e-01 -5.9076801330e-01 0.0000000000e+00)	0
1.21667           	nut               	0.0000000000e+00	(1.3585413284e-01 -2.3660611344e-01 0.0000000000e+00)	0	8.6562698042e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.21667           	U                 	(7.4701429804e-01 -2.4291296101e-01 -2.3945108240e-23)	(1.0241681246e+00 -4.9046531621e-01 0.0000000000e+00)	0	(1.0496842572e+00 3.0298598708e-01 1.3464812717e-22)	(-3.8232405079e-02 -1.5464365882e-01 -3.0424174419e-17)	0
1.21667           	k                 	1.0541007273e-08	(8.1048697869e-01 -5.1854500389e-01 0.0000000000e+00)	0	1.3536209455e-02	(2.2920540774e-02 -2.3566299054e-01 0.0000000000e+00)	0
1.21667           	p                 	-7.2911895296e-01	(7.1246944606e-02 -2.2655654326e-01 0.0000000000e+00)	0	6.6322174094e-01	(2.0396635780e-02 -2.5926451456e-01 0.0000000000e+00)	0
1.21667           	omega             	4.9728448481e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746175e+04	(9.4364553872e-01 -5.9018029764e-01 0.0000000000e+00)	0
1.225             	nut               	0.0000000000e+00	(1.3610002085e-01 -2.3440798299e-01 0.0000000000e+00)	0	8.5832600246e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.225             	U                 	(4.0570887749e-01 -1.2886678200e-01 -8.6909988857e-23)	(1.0995616313e+00 -5.7232761282e-01 0.0000000000e+00)	0	(1.1528479573e+00 1.8364648265e-01 2.5529080767e-22)	(1.3910328954e-02 -5.1410770497e-02 0.0000000000e+00)	0
1.225             	k                 	9.4902382923e-09	(8.1017517291e-01 -5.1767764960e-01 0.0000000000e+00)	0	1.3634775303e-02	(2.3168509851e-02 -2.3324199798e-01 -7.5701208935e-18)	0
1.225             	p                 	-6.2963972431e-01	(1.5000000000e-01 -2.5000000000e-01 0.0000000000e+00)	2	1.1549659923e+00	(1.0500000000e+00 -6.5000000000e-01 0.0000000000e+00)	0
1.225             	omega             	4.9909753134e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746176e+04	(9.4319210807e-01 -5.8957557990e-01 0.0000000000e+00)	0
1.23333           	nut               	0.0000000000e+00	(1.3634545903e-01 -2.3220205668e-01 0.0000000000e+00)	0	8.5130055084e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.23333           	U                 	(7.0526507895e-01 -1.8845543035e-01 -7.5359359187e-23)	(1.1170461797e+00 -5.2532632495e-01 -1.5997860831e-17)	0	(1.2534380722e+00 3.6557913295e-01 1.5124362807e-22)	(4.1577113646e-02 -1.5316189684e-01 0.0000000000e+00)	0
1.23333           	k                 	1.1222214399e-08	(8.0986303179e-01 -5.1679491294e-01 0.0000000000e+00)	0	1.3732462871e-02	(2.3416455529e-02 -2.3081430119e-01 -1.5140241787e-17)	0
1.23333           	p                 	-7.6941162867e-01	(7.1778338520e-02 -2.2189819425e-01 0.0000000000e+00)	0	6.3495185946e-01	(2.0799646645e-02 -2.5440570522e-01 -3.3287622777e-17)	0
1.23333           	omega             	5.0079973476e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746173e+04	(9.4273851869e-01 -5.8895392071e-01 0.0000000000e+00)	0
1.24167           	nut               	0.0000000000e+00	(1.3659041535e-01 -2.2998851046e-01 0.0000000000e+00)	0	8.4497606674e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.24167           	U                 	(7.4027010423e-01 -2.4010825849e-01 -6.6379903013e-24)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.1747199363e+00 3.4405783149e-01 1.0777850658e-22)	(1.8650916980e-02 -1.4172274759e-01 1.4414877610e-17)	0
1.24167           	k                 	1.3618759134e-08	(8.0955060943e-01 -5.1589687310e-01 0.0000000000e+00)	0	1.3836510750e-02	(2.3664339099e-02 -2.2838009496e-01 -3.2698250419e-17)	0
1.24167           	p                 	-1.0626674722e+00	(7.2043551789e-02 -2.1955850390e-01 0.0000000000e+00)	0	3.5067880072e-01	(2.1001437735e-02 -2.5196634072e-01 2.2837293958e-17)	0
1.24167           	omega             	5.0213548269e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746172e+04	(9.4228484435e-01 -5.8831538109e-01 0.0000000000e+00)	0
1.25              	nut               	0.0000000000e+00	(1.3683485760e-01 -2.2776752010e-01 0.0000000000e+00)	0	8.3949209090e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.25              	U                 	(5.2601290832e-01 -1.7388781565e-01 -6.0105951380e-23)	(9.5122144963e-01 -5.0108368757e-01 0.0000000000e+00)	0	(1.2787094240e+00 6.2816212487e-01 6.3856272855e-23)	(3.2605532018e-02 -1.9180089158e-01 7.6959986753e-19)	0
1.25              	k                 	1.6951601203e-08	(8.0923796038e-01 -5.1498360952e-01 0.0000000000e+00)	0	1.3944190809e-02	(2.3912121578e-02 -2.2593957390e-01 -1.7558008632e-17)	0
1.25              	p                 	-9.6356171000e-01	(7.2308392446e-02 -2.1721205103e-01 0.0000000000e+00)	0	4.5385164427e-01	(2.1203372447e-02 -2.4952059828e-01 0.0000000000e+00)	0
1.25              	omega             	5.0300922755e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746171e+04	(9.4183115940e-01 -5.8766002241e-01 0.0000000000e+00)	0
1.25833           	nut               	0.0000000000e+00	(1.3707875343e-01 -2.2553926120e-01 0.0000000000e+00)	0	8.3485189931e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.25833           	U                 	(5.0117017499e-01 -1.3866263348e-01 -1.1876269159e-23)	(8.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.2497925708e+00 4.6591681869e-01 1.4229475881e-22)	(3.3753670725e-02 -1.6938460167e-01 -2.2512116556e-17)	0
1.25833           	k                 	1.8449422769e-08	(8.0892513958e-01 -5.1405520192e-01 0.0000000000e+00)	0	1.4051303795e-02	(2.4159763717e-02 -2.2349293243e-01 0.0000000000e+00)	0
1.25833           	p                 	-7.1970771986e-01	(7.2572822601e-02 -2.1485902145e-01 0.0000000000e+00)	0	6.9889782435e-01	(2.1405415325e-02 -2.4706867415e-01 0.0000000000e+00)	0
1.25833           	omega             	5.0340882617e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746171e+04	(9.4137753871e-01 -5.8698790642e-01 0.0000000000e+00)	0
1.26667           	nut               	0.0000000000e+00	(1.3732207031e-01 -2.2330390920e-01 0.0000000000e+00)	0	8.3095507424e-04	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0
1.26667           	U                 	(7.3091740449e-01 -2.3612408187e-01 -1.5156738850e-23)	(9.5000000000e-01 -4.5000000000e-01 0.0000000000e+00)	0	(1.2620555288e+00 3.6652534722e-01 2.9922380054e-22)	(4.3169577896e-02 -1.4353114237e-01 -3.8363349618e-17)	0
1.26667           	k                 	2.4498932269e-08	(8.0861220244e-01 -5.1311173027e-01 0.0000000000e+00)	0	1.4167785804e-02	(2.4407226005e-02 -2.2104036477e-01 0.0000000000e+00)	0
1.26667           	p                 	-1.0112387593e+00	(7.2836804152e-02 -2.1249960076e-01 0.0000000000e+00)	0	4.1966664355e-01	(2.1607530641e-02 -2.4461076439e-01 -1.0450328819e-17)	0
1.26667           	omega             	5.0338773375e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746174e+04	(9.4092405766e-01 -5.8629909522e-01 0.0000000000e+00)	0
1.275             	nut               	0.0000000000e+00	(1.3756477559e-01 -2.2106163939e-01 0.0000000000e+00)	0	8.3432987628e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.275             	U                 	(4.5025706218e-01 -1.4117428518e-01 -1.7097375799e-23)	(1.0500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0	(1.0489250601e+00 2.4841992328e-01 3.1993282015e-22)	(-6.5698221327e-02 -1.1132710199e-01 -2.3094518359e-17)	0
1.275             	k                 	3.2680470367e-08	(8.0829920473e-01 -5.1215327482e-01 0.0000000000e+00)	0	1.4288565101e-02	(2.4654468675e-02 -2.1858206495e-01 -9.9878877389e-18)	0
1.275             	p                 	-1.0328242909e+00	(7.3100298786e-02 -2.1013397438e-01 0.0000000000e+00)	0	4.0234064352e-01	(2.1809682406e-02 -2.4214706492e-01 0.0000000000e+00)	0
1.275             	omega             	5.0300674833e+00	(7.5000000000e-01 -7.5000000000e-01 0.0000000000e+00)	0	7.8141746171e+04	(9.4047079217e-01 -5.8559365126e-01 0.0000000000e+00)	0
1.28333           	nut               	0.0000000000e+00	(1.3780683646e-01 -2.1881262687e-01 0.0000000000e+00)	0	8.5179835688e-04	(4.5000000000e-01 -6.5000000000e-01 0.0000000000e+00)	0
1.28333           	U                 	(4.4643196608e-01 -1.3909078608e-01 -2.9198192106e-23)	(1.0500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0	(1.1158817782e+00 1.6914333474e-01 2.1304133521e-22)	(-2.8370111846e-02 -1.5733878615e-02 0.0000000000e+00)	0
1.28333           	k                 	4.2096382165e-08	(7.6357835590e-01 -4.8737593444e-01 0.0000000000e+00)	0	1.4409382807e-02	(2.4901451709e-02 -2.1611822682e-01 0.0000000000e+00)	0
1.28333           	p                 	-1.1201131666e+00	(7.3363267989e-02 -2.0776232756e-01 0.0000000000e+00)	0	3.1705072886e-01	(2.2011834369e-02 -2.3967777147e-01 0.0000000000e+00)	0
