# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.00564775        	omega             	1.4905954614e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141928568e+04	(9.8503709805e-01 -4.9798802594e-01 0.0000000000e+00)	0
0.00678432        	nut               	0.0000000000e+00	(1.0447204045e-01 -4.5190182310e-01 0.0000000000e+00)	0	6.6798726402e-04	(-3.7502208612e-02 -5.6150690978e-01 -1.5784645159e-17)	0
0.00678432        	U                 	(2.8934631443e-01 -2.3997604472e-01 -7.5371460936e-25)	(9.9057822484e-01 -4.9808320999e-01 -2.9496961590e-17)	0	(1.0805504017e+00 1.9781646989e-02 1.1206532956e-24)	(3.6545746607e-01 -5.7197992281e-01 0.0000000000e+00)	0
0.00678432        	k                 	9.9098058177e-04	(9.8503778423e-01 -4.9822276897e-01 0.0000000000e+00)	0	3.0565212229e-02	(9.9574598231e-01 -5.0498209299e-01 0.0000000000e+00)	0
0.00678432        	p                 	-6.8448594573e-01	(9.9581688398e-01 -4.9844411270e-01 0.0000000000e+00)	0	1.1300052326e+00	(-2.4503139103e-03 -4.9626475550e-01 0.0000000000e+00)	0
0.00678432        	omega             	1.4887184413e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141894489e+04	(9.8503778423e-01 -4.9822276897e-01 0.0000000000e+00)	0
0.00814499        	nut               	0.0000000000e+00	(1.0449354632e-01 -4.5178931251e-01 0.0000000000e+00)	0	6.6826433335e-04	(-3.7529708165e-02 -5.6133089187e-01 1.5784645159e-17)	0
0.00814499        	U                 	(6.9975153239e-01 -3.1682058785e-01 -5.5643773954e-25)	(2.1874116044e-02 -5.2724687948e-01 -8.1469148595e-18)	0	(1.1854915782e+00 3.9980725648e-01 1.1818296778e-24)	(1.0057076584e+00 -5.0780754801e-01 0.0000000000e+00)	0
0.00814499        	k                 	8.3995654848e-04	(9.8503848552e-01 -4.9850407667e-01 0.0000000000e+00)	0	2.8486202700e-02	(9.9574365950e-01 -5.0526818913e-01 0.0000000000e+00)	0
0.00814499        	p                 	-7.0097247816e-01	(9.9581748520e-01 -4.9873024121e-01 0.0000000000e+00)	0	1.0025007608e+00	(-2.4486381649e-03 -4.9610442068e-01 1.1439676316e-17)	0
0.00814499        	omega             	1.4864780907e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141868967e+04	(9.8503848552e-01 -4.9850407667e-01 0.0000000000e+00)	0
0.00977088        	nut               	0.0000000000e+00	(1.0451930430e-01 -4.5165523897e-01 0.0000000000e+00)	0	6.6839618947e-04	(-6.2502372367e-02 -5.3609426104e-01 1.5816597907e-17)	0
0.00977088        	U                 	(2.9619862251e-01 -3.0615146032e-01 -2.4223723752e-24)	(-1.5981051568e-03 -5.0723964380e-01 0.0000000000e+00)	0	(1.2854124749e+00 1.1791617890e-01 2.6438609162e-24)	(9.9352707402e-01 -5.1994229667e-01 0.0000000000e+00)	0
0.00977088        	k                 	7.2774710253e-04	(9.8503915170e-01 -4.9884059122e-01 0.0000000000e+00)	0	2.6174334782e-02	(9.9574070917e-01 -5.0561042394e-01 -1.3585382173e-17)	0
0.00977088        	p                 	-6.2697259333e-01	(9.9581802897e-01 -4.9907251641e-01 -2.2925658897e-17)	0	9.7693637015e-01	(-2.4465484940e-03 -4.9591318708e-01 -3.6506846727e-17)	0
0.00977088        	omega             	1.4838107021e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141850250e+04	(9.8503915170e-01 -4.9884059122e-01 0.0000000000e+00)	0
0.011712          	nut               	0.0000000000e+00	(1.0455014204e-01 -4.5149566203e-01 0.0000000000e+00)	0	6.6867929709e-04	(-6.2525379685e-02 -5.3582809329e-01 0.0000000000e+00)	0
0.011712          	U                 	(2.5864679541e-01 -2.5844387999e-01 -5.7357334190e-24)	(9.9058036144e-01 -4.9911226434e-01 0.0000000000e+00)	0	(1.1499527058e+00 3.5619619727e-01 6.8715147682e-24)	(1.0056979522e+00 -5.0857054890e-01 0.0000000000e+00)	0
0.011712          	k                 	6.4223914770e-04	(9.8503970205e-01 -4.9924284898e-01 0.0000000000e+00)	0	2.3921138813e-02	(9.7146873334e-01 -5.0959518912e-01 -2.4664207438e-17)	0
0.011712          	p                 	-5.7919493198e-01	(9.9581842913e-01 -4.9948165194e-01 0.0000000000e+00)	0	9.2446958290e-01	(-2.4439291973e-03 -4.9568534808e-01 1.9795399787e-17)	0
0.011712          	omega             	1.4806398258e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141836344e+04	(9.8503970205e-01 -4.9924284898e-01 0.0000000000e+00)	0
0.0140365         	nut               	0.0000000000e+00	(1.0458719398e-01 -4.5130520959e-01 0.0000000000e+00)	0	6.6901810807e-04	(-1.2014013384e-02 -4.1090045002e-01 2.3943113512e-17)	0
0.0140365         	U                 	(5.9531978247e-01 -2.5704462895e-01 -1.5957844119e-24)	(2.1821781326e-02 -5.2660262746e-01 3.5037467603e-17)	0	(1.1566359597e+00 2.4977655203e-01 4.4771555357e-25)	(9.4220298063e-02 -4.3078557556e-01 2.2695328218e-17)	0
0.0140365         	k                 	5.7376170190e-04	(9.8504001018e-01 -4.9972522183e-01 0.0000000000e+00)	0	2.1764428880e-02	(9.7743256079e-01 -5.0973685995e-01 0.0000000000e+00)	0
0.0140365         	p                 	-5.6286752954e-01	(2.4640670908e-01 -4.3891286653e-01 0.0000000000e+00)	0	8.7453461687e-01	(-2.4406142237e-03 -4.9541312162e-01 0.0000000000e+00)	0
0.0140365         	omega             	1.4768620538e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141825747e+04	(9.8504001018e-01 -4.9972522183e-01 0.0000000000e+00)	0
0.0168121         	nut               	0.0000000000e+00	(1.0463161010e-01 -4.5107862940e-01 0.0000000000e+00)	0	6.6947072004e-04	(-1.1932679853e-02 -4.1056748940e-01 0.0000000000e+00)	0
0.0168121         	U                 	(2.4999536103e-01 -2.4952797029e-01 -1.1692563251e-24)	(-1.6141781833e-03 -5.0641725174e-01 -1.8224207162e-17)	0	(1.2337441521e+00 2.2765516908e-01 3.1988433767e-24)	(1.0060933198e+00 -5.2204110951e-01 1.6123629229e-17)	0
0.0168121         	k                 	5.1528887056e-04	(9.8503987705e-01 -5.0030202448e-01 0.0000000000e+00)	0	1.9622942254e-02	(9.7742329532e-01 -5.1030671672e-01 0.0000000000e+00)	0
0.0168121         	p                 	-5.5528132587e-01	(2.4646237402e-01 -4.3881570016e-01 0.0000000000e+00)	0	8.3040799064e-01	(-2.4364015127e-03 -4.9508886143e-01 0.0000000000e+00)	0
0.0168121         	omega             	1.4723787752e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141817260e+04	(9.8503987705e-01 -5.0030202448e-01 0.0000000000e+00)	0
0.0201428         	nut               	0.0000000000e+00	(1.0468516030e-01 -4.5080775373e-01 0.0000000000e+00)	0	6.6998694204e-04	(-1.1834698015e-02 -4.1016899422e-01 1.6732995459e-17)	0
0.0201428         	U                 	(8.5063097459e-01 -3.1356921043e-01 -1.8788620398e-24)	(-6.0958098096e-03 -5.4097284509e-01 0.0000000000e+00)	0	(1.0718831231e+00 1.7825650265e-01 1.1359238033e-24)	(6.3432072870e-02 -3.6063548870e-01 0.0000000000e+00)	0
0.0201428         	k                 	4.6193186469e-04	(9.8503899727e-01 -5.0099521099e-01 0.0000000000e+00)	0	1.7442790885e-02	(9.7741146446e-01 -5.1099155668e-01 1.3724465170e-17)	0
0.0201428         	p                 	-5.4364189557e-01	(2.4652926771e-01 -4.3870014372e-01 0.0000000000e+00)	0	7.9102984536e-01	(-2.4309805543e-03 -4.9470071448e-01 0.0000000000e+00)	0
0.0201428         	omega             	1.4670380365e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141810013e+04	(9.8503899727e-01 -5.0099521099e-01 0.0000000000e+00)	0
0.0241396         	nut               	0.0000000000e+00	(1.0474978082e-01 -4.5048388650e-01 0.0000000000e+00)	0	6.7008454042e-04	(-6.2668914145e-02 -5.3413297197e-01 -3.0218029724e-17)	0
0.0241396         	U                 	(2.1068663042e-01 -2.5224597368e-01 -2.1247476331e-24)	(9.9581456596e-01 -5.0211104489e-01 0.0000000000e+00)	0	(1.0780749627e+00 2.5453599510e-01 2.1147981998e-25)	(5.7066038260e-02 -4.0415486980e-01 0.0000000000e+00)	0
0.0241396         	k                 	4.1174164140e-04	(9.8503690455e-01 -5.0182820390e-01 0.0000000000e+00)	0	1.5325139290e-02	(9.7739624179e-01 -5.1181451736e-01 0.0000000000e+00)	0
0.0241396         	p                 	-5.2994285548e-01	(2.4660967679e-01 -4.3856268920e-01 0.0000000000e+00)	0	7.5570915610e-01	(-2.4239488013e-03 -4.9423604431e-01 0.0000000000e+00)	0
0.0241396         	omega             	1.4606849115e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141803400e+04	(9.8503690455e-01 -5.0182820390e-01 0.0000000000e+00)	0
0.0288926         	nut               	0.0000000000e+00	(1.0482713678e-01 -4.5009994206e-01 0.0000000000e+00)	0	6.7048763443e-04	(-6.2722082776e-02 -5.3348727892e-01 3.0218029724e-17)	0
0.0288926         	U                 	(8.2637673305e-01 -4.2805526925e-01 -2.8617617063e-24)	(6.4221846016e-03 -5.2742936129e-01 3.0699570078e-17)	0	(1.0873524812e+00 2.1997710316e-01 3.4657667746e-24)	(6.3615149647e-02 -3.8489022937e-01 7.1955746373e-18)	0
0.0288926         	k                 	3.6455535877e-04	(9.8503294321e-01 -5.0281993327e-01 0.0000000000e+00)	0	1.3350126608e-02	(9.7737668290e-01 -5.1279429350e-01 0.0000000000e+00)	0
0.0288926         	p                 	-5.3218244072e-01	(2.4670549028e-01 -4.3840046180e-01 0.0000000000e+00)	0	7.0542496399e-01	(-2.4148390082e-03 -4.9368455245e-01 0.0000000000e+00)	0
0.0288926         	omega             	1.4532075550e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141797180e+04	(9.8503294321e-01 -5.0281993327e-01 0.0000000000e+00)	0
0.0344122         	nut               	0.0000000000e+00	(1.0491766201e-01 -4.4965491813e-01 0.0000000000e+00)	0	6.7196122439e-04	(1.1500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0
0.0344122         	U                 	(3.9031597584e-01 -2.2626734028e-01 -3.8152177573e-24)	(9.3386745601e-01 -4.9209462153e-01 -3.8276836681e-17)	0	(1.0917789296e+00 2.2232229383e-01 3.7997471372e-24)	(6.3824094603e-02 -3.8437051547e-01 -3.7393492739e-17)	0
0.0344122         	k                 	3.1968127475e-04	(9.8502633500e-01 -5.0397234507e-01 0.0000000000e+00)	0	1.1578919605e-02	(9.7735198441e-01 -5.1393279320e-01 -1.4856910937e-17)	0
0.0344122         	p                 	-5.3474978190e-01	(2.4681701571e-01 -4.3821295813e-01 0.0000000000e+00)	0	6.6759109189e-01	(-2.4032406965e-03 -4.9304481875e-01 0.0000000000e+00)	0
0.0344122         	omega             	1.4393655959e+01	(1.1500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0	7.8141791332e+04	(9.8502633500e-01 -5.0397234507e-01 0.0000000000e+00)	0
0.040781          	nut               	0.0000000000e+00	(1.0502303449e-01 -4.4914134189e-01 0.0000000000e+00)	0	6.7540275963e-04	(1.1500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0
0.040781          	U                 	(7.3530433348e-01 -3.8336306554e-01 -2.7288484724e-24)	(-5.9141699367e-03 -5.2586628841e-01 0.0000000000e+00)	0	(1.2112407775e+00 1.5911443942e-01 2.3577363894e-24)	(1.4506848557e-01 -4.0386139768e-01 0.0000000000e+00)	0
0.040781          	k                 	2.7804968452e-04	(9.8501602913e-01 -5.0530172405e-01 0.0000000000e+00)	0	1.0683683038e-02	(-3.0606184070e-02 -4.8869887513e-01 0.0000000000e+00)	0
0.040781          	p                 	-5.2948271319e-01	(2.4694603815e-01 -4.3799656467e-01 0.0000000000e+00)	0	6.3676399307e-01	(-2.3884975972e-03 -4.9230640194e-01 3.6506846727e-17)	0
0.040781          	omega             	1.4254773094e+01	(1.1500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0	7.8141785771e+04	(9.8501602913e-01 -5.0530172405e-01 0.0000000000e+00)	0
0.0480182         	nut               	0.0000000000e+00	(1.0514396599e-01 -4.4855579845e-01 0.0000000000e+00)	0	6.7631311718e-04	(1.1500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0
0.0480182         	U                 	(3.6750428919e-01 -2.1552174993e-01 -5.2076889898e-24)	(8.9018101697e-01 -4.8829661620e-01 3.8125306218e-17)	0	(1.0894845248e+00 1.8732242078e-01 3.8669956604e-24)	(6.4719084041e-02 -3.5800921639e-01 3.0397226479e-17)	0
0.0480182         	k                 	2.4055875371e-04	(9.8500083216e-01 -5.0681001890e-01 0.0000000000e+00)	0	1.0732358726e-02	(-3.0578998153e-02 -4.8779048166e-01 2.3124543765e-17)	0
0.0480182         	p                 	-5.2243533911e-01	(2.4709308753e-01 -4.3774876727e-01 0.0000000000e+00)	0	6.0950238412e-01	(-2.3699759001e-03 -4.9146514397e-01 3.6506846727e-17)	0
0.0480182         	omega             	1.4168441907e+01	(1.1500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0	7.8141780611e+04	(9.8500083216e-01 -5.0681001890e-01 0.0000000000e+00)	0
0.0560172         	nut               	0.0000000000e+00	(1.0527909016e-01 -4.4790367922e-01 0.0000000000e+00)	0	6.7260190146e-04	(1.1500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0
0.0560172         	U                 	(5.4143944859e-01 -3.7965038320e-01 -1.9166969682e-23)	(-5.0314550365e-03 -5.1104833464e-01 0.0000000000e+00)	0	(1.0592661501e+00 2.4096525915e-01 1.0542150859e-23)	(3.9657159358e-02 -3.8183738993e-01 3.1124211867e-17)	0
0.0560172         	k                 	2.0793930554e-04	(9.8497972367e-01 -5.0847144739e-01 0.0000000000e+00)	0	1.0769406627e-02	(-3.0546579683e-02 -4.8678131770e-01 0.0000000000e+00)	0
0.0560172         	p                 	-5.1315144236e-01	(2.4725614002e-01 -4.3746996732e-01 0.0000000000e+00)	0	5.8598031046e-01	(-2.3473181818e-03 -4.9053014824e-01 2.8151123257e-17)	0
0.0560172         	omega             	1.4119811052e+01	(1.2500000000e+00 -4.5000000000e-01 0.0000000000e+00)	0	7.8141775965e+04	(9.8497972367e-01 -5.0847144739e-01 0.0000000000e+00)	0
0.0650162         	nut               	0.0000000000e+00	(1.0543292659e-01 -4.4716026108e-01 0.0000000000e+00)	0	6.7303719692e-04	(4.0006688110e-02 -3.8090016977e-01 0.0000000000e+00)	0
0.0650162         	U                 	(5.3019845474e-01 -3.6923164023e-01 -2.7360803937e-23)	(-5.0639000281e-03 -5.0997837310e-01 0.0000000000e+00)	0	(1.0131078699e+00 2.3377209605e-01 7.9420333703e-24)	(1.5015145932e-02 -3.8033267177e-01 -1.5957050018e-17)	0
0.0650162         	k                 	1.7535629592e-04	(9.8370859527e-01 -5.0628639346e-01 -1.4353064865e-17)	0	1.0793707605e-02	(-3.0507138138e-02 -4.8563599582e-01 3.0317820385e-17)	0
0.0650162         	p                 	-4.9966335012e-01	(2.4744021538e-01 -4.3714652255e-01 0.0000000000e+00)	0	5.6717007096e-01	(-2.3190879559e-03 -4.8946821536e-01 8.3557234702e-18)	0
0.0650162         	omega             	1.3989462479e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141771922e+04	(9.8495057002e-01 -5.1032966853e-01 0.0000000000e+00)	0
0.0753995         	nut               	0.0000000000e+00	(1.0561280457e-01 -4.4628426978e-01 0.0000000000e+00)	0	6.7423599880e-04	(4.0412992583e-02 -3.7980136296e-01 0.0000000000e+00)	0
0.0753995         	U                 	(4.5541889814e-01 -3.2463551879e-01 -2.1360683022e-23)	(4.2962295872e-03 -5.1171564580e-01 0.0000000000e+00)	0	(1.1258485409e+00 3.0630609759e-01 2.6134278938e-24)	(7.0685659223e-02 -4.2489990576e-01 -1.4161158659e-17)	0
0.0753995         	k                 	1.4361112843e-04	(9.8368165409e-01 -5.0840628854e-01 1.4353064865e-17)	0	1.0802940299e-02	(-3.0457728770e-02 -4.8429602218e-01 0.0000000000e+00)	0
0.0753995         	p                 	-4.8274536238e-01	(2.4765342878e-01 -4.3675504625e-01 0.0000000000e+00)	0	5.5141643642e-01	(-2.2829162053e-03 -4.8822438272e-01 -8.3557234702e-18)	0
0.0753995         	omega             	1.3841404067e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141768438e+04	(9.8490982801e-01 -5.1245377707e-01 0.0000000000e+00)	0
0.0857829         	nut               	0.0000000000e+00	(1.0579519920e-01 -4.4538257087e-01 0.0000000000e+00)	0	6.7550349918e-04	(4.0822455129e-02 -3.7867773664e-01 0.0000000000e+00)	0
0.0857829         	U                 	(8.4389611731e-01 -3.6480093053e-01 -5.6383200447e-24)	(5.4583705811e-03 -5.3353137300e-01 1.4642387225e-17)	0	(1.1187746769e+00 2.3920739798e-01 1.0667661384e-23)	(6.5809590035e-02 -3.7941374814e-01 0.0000000000e+00)	0
0.0857829         	k                 	1.2113368244e-04	(9.8364712494e-01 -5.1049820792e-01 1.3224424666e-17)	0	1.0798205502e-02	(-3.0404153020e-02 -4.8293013825e-01 3.0317820385e-17)	0
0.0857829         	p                 	-4.5251017798e-01	(2.4786748982e-01 -4.3633772319e-01 0.0000000000e+00)	0	5.4407164239e-01	(-2.2428988967e-03 -4.8695454452e-01 -8.3557234702e-18)	0
0.0857829         	omega             	1.3696446127e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141765478e+04	(9.8486149088e-01 -5.1454986066e-01 0.0000000000e+00)	0
0.0961663         	nut               	0.0000000000e+00	(1.0598008059e-01 -4.4444866895e-01 0.0000000000e+00)	0	6.7678004820e-04	(4.1235012921e-02 -3.7752282495e-01 0.0000000000e+00)	0
0.0961663         	U                 	(8.3450428536e-01 -1.4103049689e-01 -6.3415618502e-24)	(-3.9151922647e-02 -5.4983682796e-01 -7.0713069551e-19)	0	(1.1211183159e+00 2.4209019942e-01 1.3948958187e-23)	(6.6219494773e-02 -3.7834397677e-01 -1.4391149275e-17)	0
0.0961663         	k                 	1.0464541031e-04	(9.8360502586e-01 -5.1255524095e-01 -1.3224424666e-17)	0	1.0780944751e-02	(-3.0346425634e-02 -4.8153191400e-01 3.0317820385e-17)	0
0.0961663         	p                 	-4.4514129659e-01	(2.4808236703e-01 -4.3588799038e-01 0.0000000000e+00)	0	5.2100978450e-01	(-2.1990483191e-03 -4.8565225742e-01 1.9795399787e-17)	0
0.0961663         	omega             	1.3554492248e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141763176e+04	(9.8480557859e-01 -5.1661100817e-01 0.0000000000e+00)	0
0.10655           	nut               	0.0000000000e+00	(1.0616744729e-01 -4.4348028066e-01 0.0000000000e+00)	0	6.7801636908e-04	(4.1650667382e-02 -3.7633433892e-01 6.1477479049e-17)	0
0.10655           	U                 	(4.3788427242e-01 -3.0753011244e-01 -1.9535334298e-23)	(4.1872903286e-03 -5.0787252336e-01 0.0000000000e+00)	0	(1.1215239949e+00 2.9162955318e-01 3.1403881482e-24)	(5.9755296663e-02 -3.9587745127e-01 -7.1501809109e-18)	0
0.10655           	k                 	9.1773692927e-05	(9.8355537037e-01 -5.1457516193e-01 0.0000000000e+00)	0	1.0752609579e-02	(-3.0284553421e-02 -4.8009905815e-01 -1.4386553239e-17)	0
0.10655           	p                 	-4.8675594688e-01	(2.4829806267e-01 -4.3540357337e-01 0.0000000000e+00)	0	4.6823496270e-01	(-2.1513709265e-03 -4.8431523205e-01 0.0000000000e+00)	0
0.10655           	omega             	1.3415449928e+01	(1.1950000000e+01 5.9500000000e+00 3.0454034356e-17)	3	7.8141761389e+04	(9.8474210444e-01 -5.1863499405e-01 0.0000000000e+00)	0
0.116933          	nut               	0.0000000000e+00	(1.0635738321e-01 -4.4248987496e-01 0.0000000000e+00)	0	1.0002844294e-03	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0
0.116933          	U                 	(7.4990995554e-01 -2.0443017183e-01 -5.0779170104e-24)	(-1.9783926060e-02 -5.2869908614e-01 0.0000000000e+00)	0	(1.1487104393e+00 3.0322220565e-01 3.7789890384e-24)	(7.2153046080e-02 -4.0789715489e-01 0.0000000000e+00)	0
0.116933          	k                 	8.0168195182e-05	(9.8349814402e-01 -5.1657182581e-01 0.0000000000e+00)	0	1.0714285227e-02	(-3.0218512426e-02 -4.7864382487e-01 0.0000000000e+00)	0
0.116933          	p                 	0.0000000000e+00	(5.0000000000e-02 -5.5000000000e-01 0.0000000000e+00)	0	1.0282223465e+00	(-2.0998489732e-03 -4.8295576704e-01 0.0000000000e+00)	0
0.116933          	omega             	8.9087167730e+00	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0	7.8141759884e+04	(9.8467104759e-01 -5.2063567520e-01 0.0000000000e+00)	0
0.127316          	nut               	0.0000000000e+00	(1.0654987178e-01 -4.4147900472e-01 0.0000000000e+00)	0	2.1811375260e-03	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0
0.127316          	U                 	(1.9841291176e-01 -1.9753828500e-01 -3.3905041727e-24)	(9.3381960838e-01 -5.0918182821e-01 0.0000000000e+00)	0	(1.1263622554e+00 2.9694317439e-01 2.5910223520e-24)	(6.0462934250e-02 -3.9356124933e-01 0.0000000000e+00)	0
0.127316          	k                 	6.9906608253e-05	(9.8343335533e-01 -5.1854654653e-01 0.0000000000e+00)	0	1.0667563374e-02	(-3.0148310111e-02 -4.7716780449e-01 0.0000000000e+00)	0
0.127316          	p                 	-3.8275341891e-01	(2.4873218808e-01 -4.3437028027e-01 0.0000000000e+00)	0	6.5889793249e-01	(-5.0000000000e-02 -5.5000000000e-01 1.4456028966e-17)	0
0.127316          	omega             	4.0334155385e+00	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0	7.8141758314e+04	(9.8459241768e-01 -5.2261436524e-01 0.0000000000e+00)	0
0.1377            	nut               	0.0000000000e+00	(1.0674488415e-01 -4.4044781432e-01 0.0000000000e+00)	0	2.4522357082e-01	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0
0.1377            	U                 	(4.1838309825e-01 -2.8865500895e-01 -3.7931862040e-23)	(4.1124582126e-03 -5.0379525687e-01 0.0000000000e+00)	0	(1.1136854773e+00 2.0827042020e-01 8.9746319423e-24)	(6.9002278007e-02 -3.4875075720e-01 0.0000000000e+00)	0
0.1377            	k                 	6.1233172695e-05	(9.8336101947e-01 -5.2049905430e-01 0.0000000000e+00)	0	1.0613613904e-02	(-3.0073959629e-02 -4.7567120638e-01 0.0000000000e+00)	0
0.1377            	p                 	-1.2355738497e-01	(2.4895056900e-01 -4.3382299528e-01 0.0000000000e+00)	0	8.5785593659e-01	(-1.9853006005e-03 -4.8017446227e-01 -1.9795399787e-17)	0
0.1377            	omega             	3.5316527452e-02	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0	7.8141756871e+04	(9.8450623182e-01 -5.2457079389e-01 0.0000000000e+00)	0
0.148083          	nut               	0.0000000000e+00	(1.0694239012e-01 -4.3939644780e-01 0.0000000000e+00)	0	1.4630401802e-03	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0
0.148083          	U                 	(4.7805256076e-01 -3.0598653530e-01 -1.8259778596e-23)	(-5.2248862125e-03 -4.9918077694e-01 0.0000000000e+00)	0	(1.0796421144e+00 2.6203432661e-01 2.3780012369e-23)	(4.3345681544e-02 -3.7137842783e-01 2.3150422729e-17)	0
0.148083          	k                 	5.3874819335e-05	(9.8328115555e-01 -5.2242907952e-01 -2.6448849331e-17)	0	1.0553809112e-02	(-2.9995476304e-02 -4.7415423975e-01 0.0000000000e+00)	0
0.148083          	p                 	-3.1169566764e-01	(2.4916978693e-01 -4.3325538704e-01 0.0000000000e+00)	0	6.7455250528e-01	(-1.9222978334e-03 -4.7875301461e-01 4.4862570197e-17)	0
0.148083          	omega             	5.7764116813e+00	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0	7.8141755674e+04	(9.8441251104e-01 -5.2650469105e-01 0.0000000000e+00)	0
0.158467          	nut               	0.0000000000e+00	(1.0714235814e-01 -4.3832504884e-01 0.0000000000e+00)	0	3.5857532358e-03	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0
0.158467          	U                 	(4.7259110616e-01 -2.9758281663e-01 -1.2694601051e-23)	(-5.2275094829e-03 -4.9772771494e-01 0.0000000000e+00)	0	(1.0820071110e+00 2.6340641537e-01 4.9528965834e-23)	(4.3777247296e-02 -3.7009122211e-01 0.0000000000e+00)	0
0.158467          	k                 	4.7591405555e-05	(9.8319378660e-01 -5.2433635278e-01 -1.3224424666e-17)	0	1.0489258643e-02	(-2.9912877629e-02 -4.7261711366e-01 3.0317820385e-17)	0
0.158467          	p                 	-3.7435360419e-01	(2.4938980990e-01 -4.3266753183e-01 0.0000000000e+00)	0	6.5889793249e-01	(-5.0000000000e-02 -5.5000000000e-01 1.4456028966e-17)	0
0.158467          	omega             	2.2957889713e+00	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	0	7.8141754649e+04	(9.8431128034e-01 -5.2841578685e-01 0.0000000000e+00)	0
0.16885           	nut               	0.0000000000e+00	(1.0734475534e-01 -4.3723376070e-01 0.0000000000e+00)	0	1.0909008080e-03	(1.2500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0
0.16885           	U                 	(8.0834498258e-01 -3.3363560655e-01 -1.0851150713e-23)	(1.6990819342e-02 -5.2333199191e-01 0.0000000000e+00)	0	(1.0069218269e+00 2.0020184340e-01 2.1394363826e-23)	(-4.3450303835e-03 -3.4095584176e-01 0.0000000000e+00)	0
0.16885           	k                 	4.2290113468e-05	(9.8309893961e-01 -5.2622060492e-01 0.0000000000e+00)	0	1.0420908314e-02	(-2.9826183259e-02 -4.7106003696e-01 0.0000000000e+00)	0
0.16885           	p                 	-3.5442929948e-01	(2.4961060547e-01 -4.3205950552e-01 0.0000000000e+00)	0	6.5889793249e-01	(-5.0000000000e-02 -5.5000000000e-01 1.4456028966e-17)	0
0.16885           	omega             	1.0000000000e-15	(1.1500000000e+00 -5.5000000000e-01 3.1225022568e-17)	1	7.8141753761e+04	(9.8420256864e-01 -5.3030381169e-01 0.0000000000e+00)	0
0.179233          	nut               	0.0000000000e+00	(1.0754954752e-01 -4.3612272627e-01 0.0000000000e+00)	0	1.1575714284e-03	(1.2500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0
0.179233          	U                 	(3.9675544269e-01 -2.6532162022e-01 -2.2331403773e-23)	(4.0655818027e-03 -4.9806933371e-01 0.0000000000e+00)	0	(1.0901682332e+00 3.2481183058e-01 3.3613644116e-23)	(4.3234188391e-02 -3.9261315038e-01 0.0000000000e+00)	0
0.179233          	k                 	3.7743842298e-05	(9.8299664547e-01 -5.2808156704e-01 -1.3224424666e-17)	0	1.0349700708e-02	(-2.9735415009e-02 -4.6948321827e-01 0.0000000000e+00)	0
0.179233          	p                 	-3.9190220404e-01	(2.4983214074e-01 -4.3143138360e-01 0.0000000000e+00)	0	6.5889793249e-01	(-5.0000000000e-02 -5.5000000000e-01 1.4456028966e-17)	0
0.179233          	omega             	7.2982679015e+00	(1.2500000000e+00 -5.5000000000e-01 0.0000000000e+00)	0	7.8141753015e+04	(9.8408640881e-01 -5.3216849627e-01 0.0000000000e+00)	0
